,name,x,y,cog,color,link
meta,start,0.13195973027514202,,,,
PP_0001,parB,147.0,-0.0027235457189634,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0181974810444988,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0280745017532592,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0137067999767913,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0034767571220763,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.007794953030384,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0007925299222417,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0019509053173109,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.000434946180164,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0024100705251332,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0011738490023204,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0162177692599189,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0024111979598795,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0043434379597535,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0007122703250068,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0059848340691431,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0030145898511003,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0035016505899434,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0012749002782445,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0140924428034841,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0010166642274708,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0038625545595462,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0132970033107313,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0012371554735564,Transcription,#daa520,
