,name,x,y,cog,color,link
meta,start,0.1407016916265731,,,,
PP_0001,parB,147.0,0.0164367297619158,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0249492742961301,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0148992058944613,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0189399849777305,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0037861574150807,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0011782790767825,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0022862025390331,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,4.100377368220075e-05,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0072864233542864,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,1.5527455498863812e-05,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0005241184980418,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0026565318438101,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.002029860989958,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0011040278264589,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0008422104049674,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0052972378618654,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0041970040018099,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.002141886873782,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0021372957890591,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0001039949236062,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0009318346129967,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0005910965178317,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0087866009430257,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0068586925870407,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0008179173292975,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0024694911271844,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,1.798426348111629e-05,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0065772616938474,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0077177844567812,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0021949002222213,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.003142717347203,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0042632683004631,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.01043814852438,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0029267892917917,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0420234102600941,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0002923130653162,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0060306759353864,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0141145450644478,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0081913588655808,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0098287397602247,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0012134675839626,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0092249125069029,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0093773210134678,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0069437066269648,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0036142498940635,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0036028719906059,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.0034420049244024,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.012773595143415,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0039750395569201,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,-0.0098848923708868,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0082039332226108,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,-0.0081542276864362,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0022705788181995,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,0.0012935931372726,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,0.0003627189517601,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,0.0011038788613527,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,-0.0048178055924977,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0027061287091751,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,-0.0032938201026907,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
