,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.0295,0.21001071401240462,2.0,0.0,0.119,1.0,-0.178,,,,
1,set1__Glucose carbon source (20mM),0.07250000000000001,0.12374368670764582,2.0,2.0,0.16,3.0,-0.015,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.257,0.19516147160748712,2.0,4.0,0.119,5.0,0.395,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0265,0.051618795026617974,2.0,6.0,-0.01,7.0,0.063,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.021500000000000002,0.08697413408594534,2.0,8.0,-0.083,9.0,0.04,,,,
5,set5__D-Glucose carbon source,-0.089,0.06505382386916238,2.0,10.0,-0.135,11.0,-0.043,,,,
6,set5__Levulinic Acid carbon source,0.02275,0.2616809444087717,4.0,12.0,-0.36,13.0,0.176,14.0,0.205,15.0,0.07
7,set5__Vanillin carbon source,0.025,0.029698484809834995,2.0,16.0,0.046,17.0,0.004,,,,
8,set5__p-Coumaric acid carbon source,0.0505,0.2991061684419096,2.0,18.0,-0.161,19.0,0.262,,,,
9,set6__D-Glucose carbon source,-0.269,,1.0,20.0,-0.269,,,,,,
10,set6__Ferulic Acid carbon source,-0.305,,1.0,21.0,-0.305,,,,,,
11,set6__benzoic acid carbon source,-0.1,,1.0,22.0,-0.1,,,,,,
12,set6__Valerolactam carbon source,0.112,,1.0,23.0,0.112,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.001,,1.0,24.0,-0.001,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.257,,1.0,25.0,0.257,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.125,0.17819090885900998,2.0,26.0,-0.001,30.0,0.251,,,,
16,set7__Valerolactam 10 mM carbon source,-0.149,,1.0,27.0,-0.149,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.302,,1.0,28.0,0.302,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.2035,0.11242997820866103,2.0,29.0,0.124,31.0,0.283,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.161,,1.0,32.0,-0.161,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.22,,1.0,33.0,0.22,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.05,,1.0,34.0,0.05,,,,,,
