,name,x,y,cog,color,link
meta,start,0.07304206943174246,,,,
PP_0001,parB,147.0,-0.0518442119093002,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0040320327537334,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0123381311402136,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0073694952834552,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.008544734469593,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0057532232375521,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0028592031574171,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.003335742274785,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0054359079391432,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0029321849886745,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0079962440463069,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0158057182988677,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0085137007147109,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0047536502344015,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0075115886597602,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0011248192729551,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0075920348172002,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0013512274226414,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0018733849012171,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0016303463940957,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0023479985253341,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0006726090854065,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0096657878731406,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0001819119134393,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0001963983745862,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0024128155596273,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0003172754762976,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0019568183159931,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0055629468717994,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0004164820533534,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0003552586046878,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0039166346264215,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0014294177038259,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0005824386553728,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0045079951484269,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0002007580364184,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0021365944850073,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0024295224056553,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0028374574048876,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0042573976135046,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.001873535771048,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,0.0016183211465098,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0116996880054242,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0007205589327968,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0147692481258773,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0038937986459497,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.0135599395989393,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0088658590805731,Cell motility,#da70d6,
PP_0065,trkA,74836.0,-0.0170696613808771,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,-0.0179044094335047,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0063490323019147,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,3.1219395827497035e-05,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0029693027404391,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.0012814293179049,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0013581690533185,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0020571854339098,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.0004718869407844,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0162088909437402,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.0004190063606932,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,-0.0273841026593818,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,0.0037027430140471,Transcription,#daa520,
PP_0085,PP_0085,94597.0,-0.0066580328084456,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,-0.0065375870093822,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,-0.0007185558664727,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,-0.0010932085134884,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0020255391978895,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0042384853558966,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,-0.000253163300717,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,0.0037434486248912,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,-0.0014913743299137,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,0.0065540266914356,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,-0.0030345338560893,Function unknown,#0000ff,
PP_0096,prlC,101181.0,-0.0111814946537829,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,-0.0013738739938292,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,-0.0019995023018153,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,-0.004119590352332,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,0.0036057634477828,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,-0.0071670905186571,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0106,PP_0106,112163.0,-0.0001555640358899,Energy production and conversion,#708090,
PP_0107,PP_0107,113337.0,-0.0029212955699938,Function unknown,#0000ff,
PP_0108,PP_0108,114043.0,-0.0063093463104661,Function unknown,#0000ff,
PP_0109,PP_0109,114634.0,-0.0013438606766519,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0110,PP_0110,115698.0,-8.716898963402446e-05,Coenzyme transport and metabolism,#d3d3d3,
PP_0111,PP_0111,116588.0,-0.0007914594766384,Function unknown,#0000ff,
PP_0112,metQ,117314.0,-0.0028789668607958,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0113,metI,118149.0,-0.0050821455765931,Inorganic ion transport and metabolism,#8b4513,
PP_0114,metN,118820.0,-0.0142184010048782,Inorganic ion transport and metabolism,#8b4513,
PP_0115,katE,120055.0,0.0037696275301779,Energy production and conversion,#708090,
PP_0116,PP_0116,122251.0,0.004408539257781,No COG annotation,#00bfbf,
PP_0117,znuB,123085.0,0.0042654807185652,Inorganic ion transport and metabolism,#8b4513,
PP_0118,znuC,123860.0,0.0018323865047625,Inorganic ion transport and metabolism,#8b4513,
PP_0119,PP_0119,124630.0,-0.0052868461653892,Transcription,#daa520,
PP_0120,PP_0120,125182.0,0.0053909475437035,Inorganic ion transport and metabolism,#8b4513,
PP_0122,PP_0122,127160.0,-0.0193104926270788,Function unknown,#0000ff,
PP_0123,polA,127523.0,-0.0041811903216087,"Replication, recombination and repair",#00ff00,
PP_0125,PP_0125,131475.0,0.0109259981015033,Energy production and conversion,#708090,
PP_0126,cc,131809.0,0.0008927883392772,Energy production and conversion,#708090,
PP_0127,dsbA,132578.0,-0.0209889556522481,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0128,PP_0128,133223.0,0.005794747028653,"Replication, recombination and repair",#00ff00,
PP_0129,PP_0129,134105.0,0.0092538771463793,Signal transduction mechanisms,#000000,
PP_0130,amiD,136116.0,0.0145840344410129,Defense mechanisms,#90ee90,
PP_0131,PP_0131,137100.0,8.09746422510515e-06,Signal transduction mechanisms,#000000,
PP_0132,kinB,138722.0,-0.0046516455128416,Signal transduction mechanisms,#000000,
PP_0133,algB,140500.0,-0.0041420360757344,Signal transduction mechanisms,#000000,
PP_0134,PP_0134,142057.0,-0.0059599995609957,Function unknown,#0000ff,
PP_0135,PP_0135,143387.0,-0.0104845526259269,No COG annotation,#00bfbf,
PP_0136,PP_0136,143551.0,-0.0060752054760913,Function unknown,#0000ff,
PP_0137,gltP,144767.0,-0.0017565571820042,Energy production and conversion,#708090,
PP_0138,PP_0138,146243.0,0.0109686445071742,Function unknown,#0000ff,
PP_0139,PP_0139,147454.0,0.0005094213909648,Function unknown,#0000ff,
PP_0140,PP_0140,148086.0,-0.0013768194197678,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0141,PP_0141,149028.0,0.0037274815886452,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0142,PP_0142,149816.0,-0.0023567042518743,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0143,PP_0143,151081.0,-0.0074636780203393,Function unknown,#0000ff,
PP_0144,PP_0144,152200.0,-0.0001344082731679,Function unknown,#0000ff,
PP_0145,yjbB,153637.0,0.0052051675458555,Inorganic ion transport and metabolism,#8b4513,
PP_0146,ygdQ,155578.0,-0.0021272958631546,Inorganic ion transport and metabolism,#8b4513,
PP_0147,citN,156418.0,-0.0018695681591637,Energy production and conversion,#708090,
PP_0148,PP_0148,157990.0,0.0044147034333991,Function unknown,#0000ff,
PP_0149,PP_0149,158433.0,0.0019717483636861,Function unknown,#0000ff,
PP_0150,PP_0150,160385.0,0.0011660769212947,Function unknown,#0000ff,
PP_0151,PP_0151,160742.0,-0.0067316239689909,Function unknown,#0000ff,
PP_0152,PP_0152,161125.0,0.0064619087416671,Function unknown,#0000ff,
PP_0153,PP_0153,161751.0,-0.0044551498230112,Function unknown,#0000ff,
PP_0154,scpC,162340.0,-0.0004457643540018,Energy production and conversion,#708090,
PP_0155,pntB,164020.0,-0.0043962563207043,Energy production and conversion,#708090,
