,name,x,y,cog,color,link
meta,start,0.06669037801127564,,,,
PP_0001,parB,147.0,-0.0366094106155499,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0086929491440609,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0059771737974691,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0061402769393385,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0004639643457316,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0010336318113716,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0016975610544052,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0018749482086972,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0006199920592716,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0041021207947067,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0045076596988338,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0031820243503838,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0027407456107084,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0053237360159927,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0041250400147338,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0009756314860149,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0022735542123826,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0015147802482514,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0015202321628018,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0057311837560027,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0019755505959644,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0004844414338472,Cell wall/membrane/envelope biogenesis,#c71585,
