,name,x,y,cog,color,link
meta,start,0.11647845218236955,,,,
PP_0001,parB,147.0,-0.0346892518583518,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0055866999732747,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0166433466214161,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0309578792039163,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0115347974903086,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0026847654745096,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0033521020394194,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0017517428497277,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0001369254808469,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0031720155756753,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0022686327122845,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0009886042688459,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0017782446928572,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0097782545099174,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0017605727606432,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0017043096959384,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,7.626966551070645e-05,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0006702566216377,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0016728127459489,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0006178009300872,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0022904616595753,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0014154903740053,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0089767670825194,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0007853725949721,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0039985430219489,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0047580612149703,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0203837539295113,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0013930016327985,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0015787026025261,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0019349067982045,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0045975857742913,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.005440727915608,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0014206911469074,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0055854529710575,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0042250720059109,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0014072250047444,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0068966099606647,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0048618512327427,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0020394883876664,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0007414879678501,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0025048583033329,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0014016534251136,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0022714272475734,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0008833207392617,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0108807486742873,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.022826781581803,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.0209665106519754,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,0.0051161120236214,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0332527257890887,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.0197102293352066,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0133791364647713,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0066960989274761,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,0.0032952937516296,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-5.1145324243255205e-06,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0028971644874886,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0024158997812547,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.005784206064074,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0061191157870379,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,-0.0150740121985894,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,-0.0342477702216702,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,-0.0127255409411618,Transcription,#daa520,
PP_0085,PP_0085,94597.0,0.0055536932105531,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,-0.0050725164503684,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,0.0258867057846936,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,-0.0006545046800637,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0029482125735717,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0178322700699265,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,-0.0050427451325259,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,0.0141344713339376,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,-0.0002555884496918,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,0.0063758437567834,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,0.0051712414373693,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0010713185082621,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,-0.0048624715726184,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,-0.001679832802175,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,0.0078639511651483,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,-0.0004394465864689,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,0.007691252809973,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
