,name,x,y,cog,color,link
meta,start,0.23328883945847229,,,,
PP_0001,parB,147.0,0.0041193846160605,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0029980530117839,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0001876585921963,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0029417702877431,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.004505873654162,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0024895599108458,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0002722131196809,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-3.053374239917003e-05,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0097619734454367,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0001082505917284,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0053516105583552,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0131154811162719,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0027624709423456,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0198299345585134,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0041864635050479,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0008097940456562,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0043286857533695,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0061256578670807,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0018504937301757,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0124071332305832,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0009006492668924,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0067640639115589,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.016146103165079,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.002465178760921,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0057343878488997,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0001032347496664,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0153595406961345,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0003577664833531,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0115201113450391,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0003908220743998,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0040082167088713,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0014393256492905,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0064310953723888,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.0058963883417729,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0139144685713263,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0057955271036582,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0024554335682569,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,5.249281146015476e-06,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0054968980717229,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0003197607998201,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0091995883191194,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,0.0058833659446256,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0103554334056375,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0022314945353854,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0017323464400772,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0115664286868013,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.0222933207978729,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,0.0106906794693153,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0257362094034403,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.0188724071253071,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0021150483742095,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,-0.0015888171906778,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0003168239506938,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.0021376758200553,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0003610284716117,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,0.0009117119577248,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.0004144094100268,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.005320539903003,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.0121651030006272,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,0.0142773030974795,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,-0.0078011311893223,Transcription,#daa520,
PP_0085,PP_0085,94597.0,0.0188802975305396,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,0.0130901702582441,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,-0.0068264976999718,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,0.0019837756753958,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,-0.0097687849661916,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,-0.0053571859015151,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,-0.0046579344004615,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,0.0045967979576819,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,-0.0002124733202325,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,-0.0007869736555791,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,-0.0055424438000277,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0090837706016022,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,0.0001720081551539,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,-0.0001228230161734,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,-0.0022836644486409,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,0.0017786132207586,Energy production and conversion,#708090,
