,name,x,y,cog,color,link
meta,start,0.07138005641284814,,,,
PP_0001,parB,147.0,-0.0176919641207972,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0106820142469527,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0126841023365964,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0033586918330295,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0016572837847496,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0012869558522459,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0002738838157238,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0002687846915301,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0042185533137459,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0077590520758996,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0002911505665926,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0298138986245281,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0001987647261975,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0014515964924083,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0004890204931581,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0072553298674824,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-9.783322592335818e-05,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0022889721031582,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0015064663253275,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0051166683595379,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0015022372840889,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.001926933364534,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0066879089877248,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.000149001127578,Transcription,#daa520,
PP_0037,oprP,40469.0,0.001310859549229,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0030783172534615,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0058362024464864,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0038215608090074,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0105877619262552,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0016751147000501,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0018593599160349,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0031958076854252,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0015878634367056,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.0049863602751415,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0057820984929801,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0036451708682508,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0015267112831492,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0023595866108053,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0038316053235391,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-8.252248938951339e-05,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0015660432928306,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,0.0309176901176877,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0390143780173686,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0265210245357955,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0116943017958764,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0080815207699511,"Replication, recombination and repair",#00ff00,
