,name,x,y,cog,color,link
meta,start,0.1207521378755294,,,,
PP_0001,parB,147.0,-0.0483950557341227,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0118970152405824,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0206748620384675,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0185336579884182,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0002248630512063,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0022879829510684,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0004226382041377,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0051758535304992,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0070306269292166,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0008258654201025,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0021934074886006,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0313948273301135,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0010806245036073,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0116213438189594,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0026145785896415,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0009738765496259,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0018650827266212,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0010369164559095,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0059945309832972,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0004233606684864,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0002909497707931,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0069421691477158,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0070676649416598,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0032217249980054,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0017805066407032,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0053628433830834,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0053796342962565,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0018270573960322,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0008702590233706,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0004554149186963,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0016829159689342,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0025055361999232,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0005625796577904,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0026537271417589,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0077491005311537,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0034654817852797,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0014624707525887,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0034643390442801,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0035542019959324,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0030798296524728,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0026952803317362,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,0.0046711846761146,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0035169525166408,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0005082809479979,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0204386663725005,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0004723869526021,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0266579360458879,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0009368114658183,Cell motility,#da70d6,
PP_0065,trkA,74836.0,-0.0041305551724745,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,-0.0180991065757662,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,0.006863335611285,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0013122585233651,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0015773947036326,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.0024537756983457,Inorganic ion transport and metabolism,#8b4513,
