,name,x,y,cog,color,link
meta,start,0.1005251440998016,,,,
PP_0001,parB,147.0,0.0006412581374319,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0024670389273963,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0141304930554655,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0052724577609599,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0031060673160472,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.003872810729094,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0050126128112625,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0022858502976507,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0024105348900867,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0035725364341912,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0011138044941413,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0102379550252964,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0001404517729951,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0085127469720462,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0015035970460246,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0013736599618727,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0049626320354852,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0019426594314676,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0038791155097541,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.000264432278613,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0008517886814406,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0030311763194063,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0199588453159897,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0038356686525337,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0012599030082714,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0017042727440109,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0130820113388667,No COG annotation,#00bfbf,
