,name,x,y,cog,color,link
meta,start,0.0921458757523824,,,,
PP_0001,parB,147.0,0.0063844238326171,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0092951973565489,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0070220061859011,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0150793882869865,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0011407896003134,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0008683647307006,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0033462964879867,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.002657777231038,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0028363952086508,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0055591963666969,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0026844370647347,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0119282607201322,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0001650520825725,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0105285430103968,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0020699291535691,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0007139534326082,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0001358265346441,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.003526811993151,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0006431357484846,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0023834466922909,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0014369085747723,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0037247480925963,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0171653590548979,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0022401640288768,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0027862606843618,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0026821452375818,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.014788316220092,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0011801514872513,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0049417469438806,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0025792949841502,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0039403593797499,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0008402396384167,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0047180302309731,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.004366818864035,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0104562406950949,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0016453018056562,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0031955437609644,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0060186411922723,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0071332944362114,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0013302266733257,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0038245977420194,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0003993731220875,Transcription,#daa520,
