,name,x,y,cog,color,link
meta,start,0.2239960268987538,,,,
PP_0001,parB,147.0,-0.0123795632943145,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.001655194928878,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0091823516848289,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0276146884891001,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0141002377295857,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0004974166007462,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0052429881726837,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0017016459214492,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-8.118548166914672e-05,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0034122067214944,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.000574496663297,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0249606060231463,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0032364514183129,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0135337735477023,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0036570379862849,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0026627166938295,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.007615793930948,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0029813810322853,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0003582459806337,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0052751641970601,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.001228086514079,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0093475273063682,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0059551729299389,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0012468709862533,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0012866550604604,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.002337429683964,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0067101958254018,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.006041726535407,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0021580072689817,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0006602878482767,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0077900718962513,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0090644075042644,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0003403082567476,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0027155799336727,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0182668661309078,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.000700140961732,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0038172463517728,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0051274623700912,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0016786973756852,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,0.0024847871450807,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0098918676168159,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0044281061618753,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0036859984422943,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0059251775534886,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0015658273707122,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0054763861559949,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.0129130541174208,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.014019922016282,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0050907669150427,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,-0.0153100806057174,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,0.0017318144063386,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,-0.0036776674423754,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0008994076917037,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.005158621589637,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,0.0014139125846999,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.002813326560725,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.0039831579259836,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0086528230704755,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.0029246352478921,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,-0.0253994861696934,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,-0.0002950817706359,Transcription,#daa520,
PP_0085,PP_0085,94597.0,0.0013167709348873,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,0.0046400631289067,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,-0.0054220952669821,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,-0.0040180065887595,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,-0.0011353425318191,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0010978151491839,Function unknown,#0000ff,
