,name,x,y,cog,color,link
meta,start,0.08930222119185925,,,,
PP_0001,parB,147.0,0.0474735276040876,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0257265232250652,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0083784019310091,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0043980358441848,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0023968076695944,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0032091848309748,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0026290316607643,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.002413084799119,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0056630862729073,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0022420616072458,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0039856685613503,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0056436350784921,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,4.995756922864536e-05,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0273022931857446,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0010369724489672,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0049050160264348,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0063571395747205,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0010389726190903,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0007888480144778,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0073762981871684,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,4.38973770923405e-05,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0081734731018179,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0144177051102672,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0010596215683909,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0030336435818017,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0004788588351265,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0133374235147146,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0015191553856092,Inorganic ion transport and metabolism,#8b4513,
