,name,x,y,cog,color,link
meta,start,0.09992301289586819,,,,
PP_0001,parB,147.0,0.0163553975259692,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0116061030675956,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0180592782018421,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.009896425124142,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0084043363441872,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.002745524064422,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0024348493040983,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0099568772543869,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0163722216031392,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0051027007405201,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0028219713993484,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0013099430305317,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0002419783809417,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0157424868959007,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0016490638448097,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0011528905558357,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0046612066960471,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0022181204684338,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0011001605834559,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0045373602395331,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0002192790570405,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0006701590649546,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0137700819477232,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0030215831047003,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0008472668641673,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0013223875905876,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0163396441167625,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0032080919098427,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0058604297858955,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0011843200519484,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0052669139247333,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0031153830944648,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0061980821683961,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0106014198279584,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0109097543949042,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0043678760462168,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0038515571956099,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0025624711593291,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0033849236042318,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0016662359465824,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0073129107182778,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0020819149893819,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0036616298502361,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0075069563888203,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0140813921814809,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0143567283823113,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0012584261722058,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0050415534075084,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0282636659225625,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,-0.0050270904446573,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0088988120005752,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,-0.0050975084991572,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0011276287282426,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,0.0001696543062188,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0016927995647968,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0018392744897135,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,-0.0069042159824538,Transcription,#daa520,
