,name,x,y,cog,color,link
meta,start,0.09152518209167626,,,,
PP_0001,parB,147.0,0.0237961343453116,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0145207956489461,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0023207347849347,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0059645959914225,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0029291347637747,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0032309167270552,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0036737365279563,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0059537108701477,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0011789306751234,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.001483860858211,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.007101899929175,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0036036710655292,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0114516215273717,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0227420786718422,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0004028415593707,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0011422709635286,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0002096255036713,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0088310828675151,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.003843971980841,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0031184717656917,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0007619049979276,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0007950246245294,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0132700231354273,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0005754780298665,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0032112545644002,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0091559400355988,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.000332629443554,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0044838315770639,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0022643843987325,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0012209316603783,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0016556924062075,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0045726547496134,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0043642244728262,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0010485943963462,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0084846846758401,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0013041053765079,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0056288787560928,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0031364682271527,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0075818431522469,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0027148378701771,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0071273231166785,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0088877905240604,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0053319994438735,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.000454795394901,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0056082892994077,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0029079202835569,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0119927723294516,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0084486025251297,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0146055976850801,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,-0.0026413062827781,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,0.0082864278203764,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0018563784787634,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,0.0019708366294411,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.0050147922751199,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0050359525280142,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,0.0016934474415206,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,-0.0039260661166285,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0001669870865112,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.0023067641259011,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,0.3193727565400128,Amino acid transport and metabolism,#ff0000,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0083&e1=1&assembly=complete
PP_0084,trpI,93704.0,0.0127436279541995,Transcription,#daa520,
PP_0085,PP_0085,94597.0,-0.0032814324503064,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,-0.0092287141025087,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,0.0004854365549955,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,-0.0054626614753176,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,-0.0116116392126826,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0025442826418089,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,0.0055486763126657,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,-0.0078170972234157,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,-0.0029756711573009,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,-0.0010697451710127,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,-0.0085411133921879,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0028785073683832,Amino acid transport and metabolism,#ff0000,
