,name,x,y,cog,color,link
meta,start,0.11268557677895291,,,,
PP_0001,parB,147.0,-0.0016421365718996,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0274293137873692,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0066960315159867,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.006592222012708,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0023803301882056,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0016934632499178,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0010297393433084,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0043303990242922,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0106433807074112,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0020095107566024,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0095497844144693,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0008368992521085,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0079607992615441,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0006726250414077,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.004314016330035,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0014776814535784,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0072674508175184,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0067913053358711,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0050977469662654,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0073099249354142,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0027940715658692,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0095266399667532,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0086311216745636,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0022257726294978,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0035821482839835,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0085547147886787,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0157224638341396,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0010803558193558,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0021953176345484,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0043673561871019,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0029266222569477,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0050439515261147,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0044293438609391,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.004080072742971,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0269156651960881,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0005581912984532,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-8.104569411733043e-05,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0013615594328087,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0178966388867277,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0019995800175407,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0071072507451848,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0012726744512484,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0072740068011805,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0013229532690924,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0221055603958781,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0123511644085937,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0100847354953577,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.002742475064836,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.004273309981445,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.0053062023188625,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0006177405641971,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.00521802306417,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,0.0056254111416185,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,0.0025602495319614,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,0.0013059712492245,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0016210696455186,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,-0.0021569688245981,Transcription,#daa520,
PP_0080,PP_0080,90447.0,0.0156646195498601,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.0156666333456784,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,0.0152418546309481,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,-0.0046634721563082,Transcription,#daa520,
PP_0085,PP_0085,94597.0,-0.0099894087971594,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,0.0889798193920451,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,0.00548999102723,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,0.0006783951706896,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0179788717117115,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,-0.0088417383946414,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,-0.002593378063714,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,-0.0003053240298916,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,-0.0027152466178809,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,0.0043116985980975,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,0.00112513589041,Function unknown,#0000ff,
PP_0096,prlC,101181.0,-0.0027962469050142,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,0.0115548658257957,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,-0.0023973815061972,Inorganic ion transport and metabolism,#8b4513,
