,name,x,y,cog,color,link
meta,start,0.1439610297415708,,,,
PP_0001,parB,147.0,0.0038646181593927,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0070139755258482,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0143513316021767,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0248579920243089,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0016828257830334,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0017325377383495,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0041692993925374,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0046636782305146,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0141709446066613,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0077476603649751,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0090230248720048,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0195583811808994,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0044272225119872,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0045831796621182,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.002233874708003,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.001416066518181,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0035832420173567,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0015260297704003,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0016419488854181,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0003311654768875,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0086431634943447,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0030698621204003,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0076042638602279,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.001399324708182,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0043197654060668,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0032264973050952,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0127245403762736,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0027929754899622,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0146567705436153,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0032985343247546,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0046995105013845,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.002117520443014,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0031285742749535,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0007487320903375,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0076876830649003,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0005012583977066,No COG annotation,#00bfbf,
