,name,x,y,cog,color,link
meta,start,0.10863004550233946,,,,
PP_0001,parB,147.0,-0.0085804860401265,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0157908514005244,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0013298030090299,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0023839938237478,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0024563961891963,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0008465167127886,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0009161367105742,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0048552099291308,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0012616920445465,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0003829157062641,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0016235666590934,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0284487743536348,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0011439271291298,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.006956223459954,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0012242137712978,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0092186668384763,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0034451622593035,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0030568594550878,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0016573288477712,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0071844023418655,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0027934159939709,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0019738755889401,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0097336982570954,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0043775965274107,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0043307040921419,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0004676559696373,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0089004213452374,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0039013401794551,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0024703112362697,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0007402434436972,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0080431730711705,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0027231437924074,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0008442508472854,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0069478251908068,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.023094404620434,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0020870412407424,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0004084838976061,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0010718387660923,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0101270161047126,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,0.0006538756819781,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0022213389927873,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0098401227409868,Transcription,#daa520,
