,name,x,y,cog,color,link
meta,start,0.09626944981761985,,,,
PP_0001,parB,147.0,-0.0019762250384678,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0039149481474791,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0126072537435486,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0048452161439,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0004151731801855,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0024651728024805,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0040135325879222,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0020885400936196,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0038265818575416,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0005207392847695,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0035504228879385,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0025447236553402,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0065645284201644,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0223355493388311,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0012238128505198,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0003754821818343,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.004507305585227,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0064320737794277,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0029306167814956,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0023079559502088,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0005542261518656,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.001005877955511,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0078526595676686,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0029069940071761,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0015660358321184,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0016680298375787,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0156686844879181,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.00194610214302,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0046179529289831,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.000164862356673,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0024004482655931,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0014940398461427,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0006292290332498,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.0083232382113676,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0024977834573744,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0001577104318126,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0061262182193676,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0036075275266563,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0006750661396864,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,0.000619391460067,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0079199157492498,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0150979945847976,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0245866654646574,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0097127241561996,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0045853500618373,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0008984388929751,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0407471208698116,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,0.0002678900304838,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0199039570494335,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.0091923045700363,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,0.0083091660612815,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0015089398230475,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0016167349439822,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.0008973007629481,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,0.0006162021028705,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,0.0036672046402502,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,-0.0034271784639971,Transcription,#daa520,
PP_0080,PP_0080,90447.0,0.0070850972869045,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.014013014809593,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,-0.0131804947301641,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,-0.0019468522427209,Transcription,#daa520,
PP_0085,PP_0085,94597.0,-0.0081567329636819,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,-0.020218124238626,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,-0.018103084402411,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,0.0039164240076328,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,-0.000512254988918,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0070969364953036,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,-0.0043946675169736,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,-0.0048421637335124,No COG annotation,#00bfbf,
