,name,x,y,cog,color,link
meta,start,0.17073064732267618,,,,
PP_0001,parB,147.0,-0.0086782076662177,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0012299357119541,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0058292320830778,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0078635608937833,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0030655862913327,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0015976292043611,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-5.6405099223896094e-05,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0038617196477354,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0057606411684484,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0011415995557195,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0053005713994379,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0167077210990629,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.00303124498709,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0107569585885889,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0007623729805043,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0046337645191588,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0039046023303182,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.000305413291965,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0002330974353137,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0003835090411765,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0011943916419289,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0003787194244979,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0024005082177903,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.000429152894681,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0023255986263431,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0018354144497423,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0016150567725637,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0041156383354088,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0013467525080982,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0016819488285957,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0037073913367972,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0105270664304515,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0074813358118324,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.004216907275473,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0153003934891273,No COG annotation,#00bfbf,
