,name,x,y,cog,color,link
meta,start,0.12886143819707305,,,,
PP_0001,parB,147.0,-0.052522451105608,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0144854526922026,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0055741379432926,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0062708512712226,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0014490382784285,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0027890837792374,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.000309361025552,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0030699491330797,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0054202979672173,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0074161933228739,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0034844063386179,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0044766742344556,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0036725689458908,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0283635121552197,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0021786963812068,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0022212620401406,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0054392877874446,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0076205130130063,Transcription,#daa520,
PP_0030,czrSA,33564.0,-7.507708346770496e-05,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0018632344265553,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0029232837874364,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0020144628928545,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0185934987280255,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.007070863484858,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0040742120551569,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0014806431672325,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0228150653947514,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0018591767078061,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0009333971443087,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0012931848331252,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0029423789928377,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0033096214123363,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0049513149297485,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0029214610811196,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0047284890614358,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0014164464438503,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0039133961862354,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0042945283854057,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0033380470136341,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,0.0030670984694706,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0104848806260857,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.012383840112111,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0145972341093542,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0081658851229692,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0128900943185951,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0102034546964623,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.0146246041383921,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0103533952017976,Cell motility,#da70d6,
PP_0065,trkA,74836.0,-0.0373460146191242,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.002850884983864,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0117062607873704,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0063598532995323,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0018215445290623,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,7.326494811305627e-05,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0023952187120348,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,0.0003243436688534,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.001517230232084,Transcription,#daa520,
PP_0080,PP_0080,90447.0,0.0027686266729502,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.0090947697564083,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,0.0036707259161786,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,0.0012020013562657,Transcription,#daa520,
PP_0085,PP_0085,94597.0,-0.0037596579217267,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,-0.015590267788032,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,-0.0048620764294687,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,0.0045462081512605,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0037765412012603,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0121321637322583,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,-0.0053200935254316,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,-0.0005947753523917,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,-0.0019854234872968,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,-0.0160786674744721,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,0.0031056367576674,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0005134064060781,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,-0.0034786272494068,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,-0.0001244559439042,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,0.009754723166481,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,0.0042578952523692,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,0.0011122012878792,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0106,PP_0106,112163.0,0.0039015073605656,Energy production and conversion,#708090,
PP_0107,PP_0107,113337.0,0.0096939661222511,Function unknown,#0000ff,
PP_0108,PP_0108,114043.0,0.0001983754273628,Function unknown,#0000ff,
PP_0109,PP_0109,114634.0,8.03118136786484e-05,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0110,PP_0110,115698.0,-0.0010075559574518,Coenzyme transport and metabolism,#d3d3d3,
PP_0111,PP_0111,116588.0,-0.0010506581987532,Function unknown,#0000ff,
PP_0112,metQ,117314.0,-0.0041093778231429,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0113,metI,118149.0,0.0055134803952889,Inorganic ion transport and metabolism,#8b4513,
PP_0114,metN,118820.0,-0.0053197594112788,Inorganic ion transport and metabolism,#8b4513,
PP_0115,katE,120055.0,0.007282969798463,Energy production and conversion,#708090,
PP_0116,PP_0116,122251.0,0.0017598465048796,No COG annotation,#00bfbf,
PP_0117,znuB,123085.0,-0.0062804742134323,Inorganic ion transport and metabolism,#8b4513,
PP_0118,znuC,123860.0,-0.0074340689296468,Inorganic ion transport and metabolism,#8b4513,
PP_0119,PP_0119,124630.0,0.0081360264490073,Transcription,#daa520,
PP_0120,PP_0120,125182.0,-0.0111205468383142,Inorganic ion transport and metabolism,#8b4513,
PP_0122,PP_0122,127160.0,0.0275973936216406,Function unknown,#0000ff,
PP_0123,polA,127523.0,0.0061592579065212,"Replication, recombination and repair",#00ff00,
PP_0125,PP_0125,131475.0,0.0203982455161093,Energy production and conversion,#708090,
PP_0126,cc,131809.0,-0.0045001353728681,Energy production and conversion,#708090,
PP_0127,dsbA,132578.0,0.0056977025896436,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0128,PP_0128,133223.0,-0.0034091183728535,"Replication, recombination and repair",#00ff00,
PP_0129,PP_0129,134105.0,-0.0106906805360733,Signal transduction mechanisms,#000000,
PP_0130,amiD,136116.0,0.0027777049722566,Defense mechanisms,#90ee90,
PP_0131,PP_0131,137100.0,-0.0004725998604249,Signal transduction mechanisms,#000000,
PP_0132,kinB,138722.0,-0.0003351572458071,Signal transduction mechanisms,#000000,
PP_0133,algB,140500.0,0.0006419767413695,Signal transduction mechanisms,#000000,
PP_0134,PP_0134,142057.0,-0.0091419780296611,Function unknown,#0000ff,
PP_0135,PP_0135,143387.0,-0.0027077061506589,No COG annotation,#00bfbf,
PP_0136,PP_0136,143551.0,-0.0051589795446211,Function unknown,#0000ff,
PP_0137,gltP,144767.0,0.0011701360809483,Energy production and conversion,#708090,
PP_0138,PP_0138,146243.0,-0.0067130960158989,Function unknown,#0000ff,
PP_0139,PP_0139,147454.0,-0.0027452252136889,Function unknown,#0000ff,
PP_0140,PP_0140,148086.0,-0.0033815273878171,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0141,PP_0141,149028.0,-0.0037869232546375,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0142,PP_0142,149816.0,-0.0001426073297297,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0143,PP_0143,151081.0,0.0063898327383612,Function unknown,#0000ff,
PP_0144,PP_0144,152200.0,0.0014713088938687,Function unknown,#0000ff,
PP_0145,yjbB,153637.0,0.0027818682724609,Inorganic ion transport and metabolism,#8b4513,
PP_0146,ygdQ,155578.0,0.0057161525542556,Inorganic ion transport and metabolism,#8b4513,
PP_0147,citN,156418.0,-0.005932299017135,Energy production and conversion,#708090,
PP_0148,PP_0148,157990.0,-0.0011908013585196,Function unknown,#0000ff,
PP_0149,PP_0149,158433.0,-0.0020131805585015,Function unknown,#0000ff,
PP_0150,PP_0150,160385.0,0.0039733566136761,Function unknown,#0000ff,
PP_0151,PP_0151,160742.0,-0.0049382627319766,Function unknown,#0000ff,
PP_0152,PP_0152,161125.0,-0.0284834876620003,Function unknown,#0000ff,
PP_0153,PP_0153,161751.0,-0.0087109424912042,Function unknown,#0000ff,
PP_0154,scpC,162340.0,-0.0085753551724771,Energy production and conversion,#708090,
PP_0155,pntB,164020.0,-0.0026853546820954,Energy production and conversion,#708090,
PP_0156,pntAA,165785.0,-0.0040704000927571,Energy production and conversion,#708090,
PP_0157,gcdR,167326.0,0.0029502309163933,Transcription,#daa520,
PP_0158,gcdH,168404.0,0.0068974296788438,Energy production and conversion,#708090,
PP_0159,PP_0159,169599.0,0.0036706468443318,Energy production and conversion,#708090,
PP_0160,PP_0160,182076.0,-0.0037286577865615,Inorganic ion transport and metabolism,#8b4513,
PP_0161,PP_0161,184656.0,-0.0018461216443313,Inorganic ion transport and metabolism,#8b4513,
PP_0162,PP_0162,185617.0,0.001215885199449,Transcription,#daa520,
PP_0163,PP_0163,186227.0,-0.0087780567648603,Transcription,#daa520,
PP_0164,PP_0164,187189.0,-0.0023301956123324,Function unknown,#0000ff,
PP_0165,PP_0165,187892.0,-0.0002405071686968,Signal transduction mechanisms,#000000,
PP_0166,PP_0166,189995.0,-0.009159484399964,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0167,paxB,191361.0,-0.0064872532858863,Defense mechanisms,#90ee90,
PP_0168,PP_0168,194495.0,-0.0053867322852634,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0169,PP_0169,221229.0,0.0006993234329916,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
