,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.383,0.08909545442950499,2.0,0.0,-0.32,1.0,-0.446,,,,
1,set1__Glucose carbon source (20mM),-0.1535,0.1831406563273158,2.0,2.0,-0.024,3.0,-0.283,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.3585,0.32314779900225216,2.0,4.0,-0.587,5.0,-0.13,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.3635,0.28213560569343243,2.0,6.0,-0.563,7.0,-0.164,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.35450000000000004,0.14354267658086917,2.0,8.0,-0.253,9.0,-0.456,,,,
5,set5__D-Glucose carbon source,-0.1075,0.0756604255869606,2.0,10.0,-0.054,11.0,-0.161,,,,
6,set5__Levulinic Acid carbon source,-0.61425,0.17063679751644037,4.0,12.0,-0.499,13.0,-0.789,14.0,-0.44,15.0,-0.729
7,set5__Vanillin carbon source,-0.1065,0.028991378028648453,2.0,16.0,-0.086,17.0,-0.127,,,,
8,set5__p-Coumaric acid carbon source,-0.3005,0.20859650045003153,2.0,18.0,-0.448,19.0,-0.153,,,,
9,set6__D-Glucose carbon source,-0.047,,1.0,20.0,-0.047,,,,,,
10,set6__Ferulic Acid carbon source,-0.085,,1.0,21.0,-0.085,,,,,,
11,set6__benzoic acid carbon source,-0.271,,1.0,22.0,-0.271,,,,,,
12,set6__Valerolactam carbon source,-0.087,,1.0,23.0,-0.087,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.15,,1.0,24.0,-0.15,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.223,,1.0,25.0,-0.223,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.069,0.07919595949289332,2.0,26.0,-0.013,30.0,-0.125,,,,
16,set7__Valerolactam 10 mM carbon source,-0.065,,1.0,27.0,-0.065,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.272,,1.0,28.0,-0.272,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.025500000000000002,0.030405591591021543,2.0,29.0,-0.004,31.0,-0.047,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.04,,1.0,32.0,-0.04,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.123,,1.0,33.0,-0.123,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.327,,1.0,34.0,-0.327,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.501,0.3266833329081849,2.0,35.0,-0.27,47.0,-0.732,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.3085,0.01626345596729061,2.0,36.0,-0.32,49.0,-0.297,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.173,,1.0,37.0,-0.173,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.149,,1.0,38.0,0.149,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.093,,1.0,39.0,0.093,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.135,,1.0,40.0,-0.135,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.228,,1.0,41.0,-0.228,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.448,,1.0,42.0,-0.448,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.388,,1.0,43.0,-0.388,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.372,,1.0,44.0,-0.372,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.564,,1.0,45.0,-0.564,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.696,,1.0,46.0,-0.696,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.291,,1.0,48.0,-0.291,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.822,,1.0,50.0,-0.822,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.016,,1.0,51.0,0.016,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.739,,1.0,52.0,-0.739,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.302,,1.0,53.0,-0.302,,,,,,
39,set10__L-Arginine carbon source,-0.104,,1.0,54.0,-0.104,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.054,,1.0,55.0,-0.054,,,,,,
41,set10__L-Histidine carbon source,0.145,,1.0,56.0,0.145,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.183,,1.0,57.0,-0.183,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.027,,1.0,58.0,-0.027,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.005,,1.0,59.0,-0.005,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.15,,1.0,60.0,-0.15,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.129,,1.0,61.0,-0.129,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.302,,1.0,62.0,0.302,,,,,,
