,name,x,y,cog,color,link
meta,start,0.4010324503861808,,,,
PP_0001,parB,147.0,0.0036470126001613,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0136123228773625,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0174740735201395,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0130657924871356,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0014113281898549,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.003433364092118,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0056338602216848,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0023569632053327,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0039345146416269,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0020794249212579,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0107771920677735,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.000189094626367,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0078814892851626,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0038832738778503,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0081972267714701,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0059376262014514,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0009800321692794,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0006062467830195,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0038331170274341,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.00225528537805,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0025178638549906,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0008932941881546,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0020685970515765,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0009248173485607,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0007973063306754,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0028736826438293,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0138323078755202,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0032888175415928,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0028039483727385,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0009124282879425,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0082469676353272,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0041348145774962,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0032756140706433,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.0007982500673021,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0333513557675674,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0011040009872024,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0015413446200192,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0105017229617125,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.001989163108046,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-4.576726759162888e-05,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0024278958183533,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0061164750611007,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0070646751251993,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0028150211183272,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0083072821069054,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0076125588190348,"Replication, recombination and repair",#00ff00,
