,name,x,y,cog,color,link
meta,start,0.08134967923955891,,,,
PP_0001,parB,147.0,0.0297777238346277,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0165747055704979,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.006859085406564,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.024444298220919,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0041141881143951,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0020560552615819,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0026078241442258,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0034709549334296,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0054708059216233,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0109279213830538,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0040392418705432,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0064089740869852,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0004076165723975,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0066341680646391,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0066496400356069,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0025361799991385,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.004310882518817,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-6.772794088539668e-06,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0008939900315148,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0036224038811828,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.001843871229055,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0025126730674695,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0091155734499423,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0019857860147851,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0001817734407825,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0024916090389497,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0035711673422601,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0021421035713243,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0012700958270072,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0001860756350645,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0011615075356058,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.000489947746993,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0020533087123845,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.0077830428709705,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0018738255632716,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0028284495086059,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0015854482360706,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0016313713513861,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0006043137895158,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0019653120327874,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0026216463201042,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0039921956018622,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0060861086468264,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0119701807043432,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0087230856145599,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0064399238757732,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0060520801657866,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0003506851438126,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0057128823363585,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.0209154380572485,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0086443048913222,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0020917018953725,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0009365703663661,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.0009814421283774,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.001172486660458,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0020333109092739,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.0024645996637126,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.006857072262504,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,-0.0020698898515342,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,-0.0466170980915721,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,8.621160149343746e-05,Transcription,#daa520,
PP_0085,PP_0085,94597.0,0.005248225026225,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,0.0284969827342082,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,0.0156369872727767,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,0.0027009047340689,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0069798808420703,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,-0.0051704734506041,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,0.0055385446786902,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,0.0017678687477513,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,0.0028683516277159,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,-0.000860822639073,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,0.0022041832117127,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0033015179663082,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,-0.0027285814692068,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,-0.0027918041066842,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,0.0020432240510336,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,-0.0015462597009454,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,-0.0069148315955708,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0106,PP_0106,112163.0,-0.0033905345126504,Energy production and conversion,#708090,
PP_0107,PP_0107,113337.0,-0.0090760631975091,Function unknown,#0000ff,
PP_0108,PP_0108,114043.0,0.0048717591554354,Function unknown,#0000ff,
PP_0109,PP_0109,114634.0,-0.0041036197213719,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0110,PP_0110,115698.0,0.0029692861483752,Coenzyme transport and metabolism,#d3d3d3,
PP_0111,PP_0111,116588.0,-0.001874576389868,Function unknown,#0000ff,
PP_0112,metQ,117314.0,-0.00449966731613,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0113,metI,118149.0,0.000815010993379,Inorganic ion transport and metabolism,#8b4513,
PP_0114,metN,118820.0,0.0018611920819518,Inorganic ion transport and metabolism,#8b4513,
PP_0115,katE,120055.0,0.0019483047747363,Energy production and conversion,#708090,
PP_0116,PP_0116,122251.0,-0.0049830246270826,No COG annotation,#00bfbf,
PP_0117,znuB,123085.0,-0.0159389334542508,Inorganic ion transport and metabolism,#8b4513,
PP_0118,znuC,123860.0,-0.002764650297279,Inorganic ion transport and metabolism,#8b4513,
PP_0119,PP_0119,124630.0,-0.0126267078428897,Transcription,#daa520,
PP_0120,PP_0120,125182.0,-0.0018882366460545,Inorganic ion transport and metabolism,#8b4513,
PP_0122,PP_0122,127160.0,-0.0020739913189407,Function unknown,#0000ff,
PP_0123,polA,127523.0,-0.0143523679207202,"Replication, recombination and repair",#00ff00,
PP_0125,PP_0125,131475.0,-0.0067563488186366,Energy production and conversion,#708090,
PP_0126,cc,131809.0,-0.0066362727895241,Energy production and conversion,#708090,
PP_0127,dsbA,132578.0,0.0375737293957145,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0128,PP_0128,133223.0,0.0043990965899287,"Replication, recombination and repair",#00ff00,
PP_0129,PP_0129,134105.0,-0.0085412329163242,Signal transduction mechanisms,#000000,
PP_0130,amiD,136116.0,-0.0003249594882648,Defense mechanisms,#90ee90,
PP_0131,PP_0131,137100.0,-0.0028253196416545,Signal transduction mechanisms,#000000,
PP_0132,kinB,138722.0,-0.0058291315549457,Signal transduction mechanisms,#000000,
PP_0133,algB,140500.0,0.0047868624224715,Signal transduction mechanisms,#000000,
PP_0134,PP_0134,142057.0,0.0061246350131879,Function unknown,#0000ff,
PP_0135,PP_0135,143387.0,-0.0014819638826653,No COG annotation,#00bfbf,
PP_0136,PP_0136,143551.0,0.0047022178699245,Function unknown,#0000ff,
PP_0137,gltP,144767.0,0.0134525912372,Energy production and conversion,#708090,
PP_0138,PP_0138,146243.0,0.0075631479579739,Function unknown,#0000ff,
PP_0139,PP_0139,147454.0,0.0005915206780428,Function unknown,#0000ff,
PP_0140,PP_0140,148086.0,-0.0039022446444923,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0141,PP_0141,149028.0,0.0015730826070583,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0142,PP_0142,149816.0,-0.0036340180376985,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0143,PP_0143,151081.0,-0.0030881204266587,Function unknown,#0000ff,
PP_0144,PP_0144,152200.0,-0.0032635927394848,Function unknown,#0000ff,
PP_0145,yjbB,153637.0,0.0025311217386807,Inorganic ion transport and metabolism,#8b4513,
PP_0146,ygdQ,155578.0,0.0010737065045553,Inorganic ion transport and metabolism,#8b4513,
PP_0147,citN,156418.0,0.0014660783578067,Energy production and conversion,#708090,
PP_0148,PP_0148,157990.0,-0.001454517207542,Function unknown,#0000ff,
PP_0149,PP_0149,158433.0,0.0009800086887535,Function unknown,#0000ff,
PP_0150,PP_0150,160385.0,-0.0044615371986528,Function unknown,#0000ff,
PP_0151,PP_0151,160742.0,-0.0011425753556539,Function unknown,#0000ff,
PP_0152,PP_0152,161125.0,0.0009912162342989,Function unknown,#0000ff,
PP_0153,PP_0153,161751.0,-0.0122638991470134,Function unknown,#0000ff,
PP_0154,scpC,162340.0,0.0121799570752712,Energy production and conversion,#708090,
PP_0155,pntB,164020.0,0.0054259511437274,Energy production and conversion,#708090,
PP_0156,pntAA,165785.0,0.0049174018982903,Energy production and conversion,#708090,
PP_0157,gcdR,167326.0,-0.0006518225439087,Transcription,#daa520,
PP_0158,gcdH,168404.0,-0.000335000121885,Energy production and conversion,#708090,
PP_0159,PP_0159,169599.0,0.0056338847337525,Energy production and conversion,#708090,
PP_0160,PP_0160,182076.0,-0.0002712328809253,Inorganic ion transport and metabolism,#8b4513,
PP_0161,PP_0161,184656.0,0.00018230834145,Inorganic ion transport and metabolism,#8b4513,
PP_0162,PP_0162,185617.0,-0.0006928235547399,Transcription,#daa520,
PP_0163,PP_0163,186227.0,0.0151038531603047,Transcription,#daa520,
PP_0164,PP_0164,187189.0,0.0072544324040043,Function unknown,#0000ff,
PP_0165,PP_0165,187892.0,0.0045269987904031,Signal transduction mechanisms,#000000,
PP_0166,PP_0166,189995.0,0.0031880014933966,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0167,paxB,191361.0,0.0032524720199836,Defense mechanisms,#90ee90,
PP_0168,PP_0168,194495.0,0.0010056923397733,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0169,PP_0169,221229.0,0.0021060117325386,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0170,PP_0170,222146.0,-0.0011274740905824,Inorganic ion transport and metabolism,#8b4513,
PP_0171,PP_0171,223172.0,0.0030858254958068,Inorganic ion transport and metabolism,#8b4513,
PP_0172,PP_0172,224050.0,0.0020291897107214,Inorganic ion transport and metabolism,#8b4513,
PP_0173,PP_0173,225031.0,-0.0050191599125951,Transcription,#daa520,
PP_0174,PP_0174,225775.0,0.0004810612311229,Function unknown,#0000ff,
PP_0176,PP_0176,227175.0,0.0021012079498981,Function unknown,#0000ff,
PP_0177,PP_0177,229259.0,0.0089205761886406,Function unknown,#0000ff,
PP_0178,PP_0178,229468.0,-0.0010725809676682,Defense mechanisms,#90ee90,
PP_0179,PP_0179,230340.0,0.0028986020748988,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0180,PP_0180,231902.0,5.894209239733283e-05,Inorganic ion transport and metabolism,#8b4513,
PP_0181,PP_0181,233875.0,0.0095290351387648,Function unknown,#0000ff,
PP_0182,PP_0182,234190.0,0.0062588578395908,No COG annotation,#00bfbf,
PP_0183,PP_0183,234641.0,0.0006222319771179,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0185,algR,237120.0,-0.0069897392073313,Transcription,#daa520,
