,name,x,y,cog,color,link
meta,start,0.127870088557728,,,,
PP_0001,parB,147.0,0.0010589376594046,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0043523489912745,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0423183515119565,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0348107136126305,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0067108397153288,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0001593644588386,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.000847334925552,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.001048478060886,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0145805087672201,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0088753212488895,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0038217781378442,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0015000950389615,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0027161754587353,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0085953233664899,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.000970971389155,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0158348730860571,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0002196710807168,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.006900696161076,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0076634213749962,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0016310789402109,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0024721238768504,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0126630061142828,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0055220244012554,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0117988047998876,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0026463848871955,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-3.343781610183559e-05,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0243947400369043,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0013249674151025,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0033074282665814,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0098062522930255,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0024305355462661,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0072468289462041,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.006132821214044,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0099397234736199,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0073408333180821,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,9.60857365750838e-06,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0072246792384208,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0079318652164229,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0093829843149339,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0043902915689402,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0083524143485473,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0021731266752374,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0067994333796545,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0022584237681428,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0179726298893793,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0007685161269018,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0088027497592604,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0093915692908196,Cell motility,#da70d6,
PP_0065,trkA,74836.0,-0.0214033290179351,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,-0.0031968603737552,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,0.0064668940680454,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0074933804178999,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,0.003110425219668,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,0.0020221941418001,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0117261519485177,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,0.0051298682877311,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,-0.0084927070702389,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0033801318115799,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.0006959930872006,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,0.0316609540961061,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,-0.0013695963582035,Transcription,#daa520,
PP_0085,PP_0085,94597.0,-0.0075417855462978,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,-0.0208209067712725,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,-0.0038658977932536,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,0.0149407667119971,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0127516719858236,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0053646413520653,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,0.0019236274882162,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,0.0009097401391585,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,-0.0003789619513843,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,-0.000633562643737,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,-0.0091761564350889,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0063822169392653,Amino acid transport and metabolism,#ff0000,
