,name,x,y,cog,color,link
meta,start,0.2087199451786615,,,,
PP_0001,parB,147.0,-0.0028947565606789,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0036493138365981,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.012519066670978,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0046915251325708,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0091072002875755,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0013863737580793,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0043016377131973,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0025879090470206,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0003821598344213,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0069699632400378,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0032108224682323,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0086646557722804,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0007061854866204,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0221203571363688,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.00868879940737,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0066826351066672,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0040958575077855,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0050425150491833,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0074478051241241,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0019899251767123,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0060485426140093,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0117856056583608,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0244036486569805,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0025003025972914,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0020292732575075,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0026613710288293,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0008083876221084,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.008510693373338,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0012835868295492,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0006157704434871,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0004534778697871,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0002253659598673,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0022958936314128,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0044692270214743,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.01306868319671,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0018739613416736,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0045615590672709,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0018741889923857,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0045685136566111,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-5.068380295175822e-05,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0025687991486059,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,0.0011989641919442,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0057239963448384,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0025355747347843,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0082734322639187,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0098357395884767,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.005043834978759,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0089666975561643,Cell motility,#da70d6,
PP_0065,trkA,74836.0,-0.0352237960109109,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.0043616833974058,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,0.0056937773973758,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0032678876836932,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,0.0028597129547615,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.0034964325144389,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0015129994306824,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0062517085953488,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,-0.0033342856650302,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0020625705605891,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,0.0026689541272783,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,-0.021877682146587,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,0.0064287368947992,Transcription,#daa520,
PP_0085,PP_0085,94597.0,-0.0087727500851754,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,0.0243154129167684,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,-0.0185432571510162,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,-0.0022931445536448,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0101045964393304,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0136950665868595,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,0.0016528434284092,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,-0.0038534052654099,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,0.0025218345874147,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,-0.016697213604569,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,0.0066362427922494,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0088945752187915,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,0.004284161401808,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,0.0080962928353795,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,-0.0002840119728647,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,-0.0028230687173453,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,0.0106852685431651,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0106,PP_0106,112163.0,-0.0019300263154405,Energy production and conversion,#708090,
