,name,x,y,cog,color,link
meta,start,0.08686539520873016,,,,
PP_0001,parB,147.0,-0.0060117636127214,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0019479259652246,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0076340203199138,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.026708273103849,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0025930443333393,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0038993286529986,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0060366686694672,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0053278125877885,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0109228651074527,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0127727139263836,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0002386893726353,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0066825332443059,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0036903687108574,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.009790994322166,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0017974047898147,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0070171340800892,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0038083346328964,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0027223428097788,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0017752751258489,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0050880960083531,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0049022553929718,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0009559753591788,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0094435592549227,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0049048805560688,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0012557482865822,Inorganic ion transport and metabolism,#8b4513,
