,name,x,y,cog,color,link
meta,start,0.07164874630432636,,,,
PP_0001,parB,147.0,0.0152267281222094,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0180425429844416,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0012524169127531,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0027409266815089,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0005554052055147,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0035538059697846,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0054570835356645,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0052080159179219,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.011027705346718,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0102379634650936,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0004474349718681,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0159384859091555,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0001354825232056,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0080533304762226,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0013237869432652,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0032986147698669,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0004784868833151,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0049884361347724,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0005177608317506,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0065361258823841,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0023641825890853,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0014313308210171,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0036602031292527,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0008277883425618,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0013350097611638,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0012545736745774,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0161144503951627,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0041204134574671,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.005776455932326,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0035337648066675,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0004686477980073,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0004752477431812,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0067171294450914,Function unknown,#0000ff,
