,name,x,y,cog,color,link
meta,start,0.0918598290417469,,,,
PP_0001,parB,147.0,-0.0191905393574694,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0106083788136463,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.013750330938724,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.003375356543411,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0019329386521212,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0017741142954603,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0005813320007071,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0012618977887875,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0027015877551761,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0097182243804159,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.00534956252825,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0060128763779666,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0040654438911613,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0046829345476366,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0012294625377354,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.002889860920696,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0037754100740939,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0054118130949985,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0032193172097768,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0049149454014141,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0012225025613078,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0075298568377797,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0020753995894273,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0047275710820164,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0031911305136465,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0036159522562089,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0070453488014886,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.001794418401423,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0007924137921911,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0012475979288364,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0002217456701706,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0002013833985791,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0107275680113455,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.0005047708099637,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0040227747536189,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.002127045932846,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0064068559694071,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0003252951652769,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0013541988909367,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,1.1924464493412644e-05,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0020235041209019,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,0.0079737538543267,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0049461166046151,Amino acid transport and metabolism,#ff0000,
