,name,x,y,cog,color,link
meta,start,0.3381597212724642,,,,
PP_0001,parB,147.0,0.0050253461285898,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0067782835980061,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0469057008549457,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0032336029789193,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0013197298512077,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0030253754769802,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.003752685725804,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.002985556026015,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.001927984789622,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0023117536981447,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0059721706501303,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0234953167938627,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0002114656357844,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0003310573575409,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0054924492834918,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,5.1852954737245735e-05,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0089729169157002,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0115872641631545,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.0008129845415584,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0049890997357901,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0042276162833695,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0087050114305208,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0110830923503439,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0033917845336455,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0017334601455536,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.004510723172883,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,-0.0282863739066563,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0030285638268587,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.004781504520568,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0002734595132033,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0002067318712364,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.000552927867771,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0001703518471327,Function unknown,#0000ff,
