,name,x,y,cog,color,link
meta,start,0.11193545446814865,,,,
PP_0001,parB,147.0,-0.037450380086361,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,-0.0035561378800691,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0021434345227599,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0017898574767414,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0166397097636456,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.000213674910129,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.005902599077479,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0060388810757453,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0041223853188826,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0082325209571793,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0012823715091453,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0227539930599417,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0051118858678426,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.036310546238274,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0026353984983297,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0013338856273663,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0022904828310526,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0065849507098241,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0015345090993106,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0092398175096084,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0020843862405014,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0020222719105036,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.007913747616315,Function unknown,#0000ff,
