,name,x,y,cog,color,link
meta,start,0.17973308138799024,,,,
PP_0001,parB,147.0,0.0110369050336548,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0246986611390534,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0307754487851301,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0140519036968876,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0132350361841846,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0030568410047926,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0053023546049631,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.00139344693396,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0023378315284551,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0068338887952805,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0082932518488583,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0171632143340428,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0050942574903244,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.01282734129223,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0019930997634989,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0068954751225757,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0034347492042324,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.005463289440577,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0005235278560632,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0034650773039965,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0004152817944239,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0037466362358141,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0033204978919514,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0012113218641762,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0019326025341177,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0010106330864993,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0083503711232234,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0003342927445291,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.0018381720415392,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0017057050050397,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.0058576053859436,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-4.547895380972367e-05,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0029427103809668,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0085473570951089,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0347928329089791,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.0079484686598459,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0021301763964869,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0060353685633599,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0010602046515137,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0042847879792979,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0017984021081473,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.007645694162037,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.00197996321548,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0058020206665382,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0273754993192278,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,9.390459884817782e-05,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0134110934880763,Cell wall/membrane/envelope biogenesis,#c71585,
