,name,x,y,cog,color,link
meta,start,0.35731099999296756,,,,
PP_0001,parB,147.0,0.0293920532633431,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0062504174662728,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0090979952531535,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0110263925673985,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0051609067883239,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0065913956983214,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0047051229011134,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0001271599051795,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,0.0021381966053366,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0015974818753759,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0050930379576696,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,-0.0640627703201806,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0007193420948273,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0155415528210179,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0048694080221136,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0061688041459684,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,-0.0035298327469446,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0035892531308447,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0025642185972167,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0074500182267209,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0015873066656886,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0064906340934625,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0491286028953836,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0007073563204084,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.002309623940199,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0013735048158072,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0207595249264539,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0009897524241962,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0044613412543666,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0030051363316575,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0134804189706882,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.003088677636674,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0052648616471246,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0082683487438012,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0096655844311841,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.004589872990714,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0065257425484554,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0014045132499409,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0022550346810746,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,0.0010613414527008,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0003796068735569,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0022476298549436,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0092343174790476,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0030810796549699,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0154930751347281,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.0070227907601488,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.005645663428468,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,0.0071277212879538,Cell motility,#da70d6,
