,name,x,y,cog,color,link
meta,start,0.15653293558873033,,,,
PP_0001,parB,147.0,-0.0093962814517919,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0173605658069111,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.002504172141528,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0035754655960114,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.000240506194026,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0026740323613663,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0023878215203998,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.0013067173925001,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0018572126813942,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0059467318422753,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0036210889810129,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0071705610026383,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0007293589798967,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0179875805052896,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,0.0055748922383403,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0001641580208414,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0031555568586761,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0032638741316038,Transcription,#daa520,
PP_0030,czrSA,33564.0,0.001488001231558,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,0.0039107280738137,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.001959810033372,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0012162017182623,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,0.0007656827626503,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0028879287359122,Transcription,#daa520,
PP_0037,oprP,40469.0,3.133297021112299e-05,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,0.0027302132257296,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0111177548761145,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,-0.0011006342888575,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0056105122644089,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0024886720654237,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0010795717007816,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,0.0069623090745992,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0018955109230844,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,0.0023045595281237,Transcription,#daa520,
PP_0048,PP_0048,55019.0,0.0112120911947164,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,-0.005675373053158,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0029227276237791,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0055794181290773,Transcription,#daa520,
PP_0052,PP_0052,60831.0,-0.0047439593446358,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0045349204193866,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0019266151598364,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0076308645105083,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.000474292662795,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.0036781564268046,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,-0.0208700879043766,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,0.006632308667035,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.028784266015541,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0105400567025253,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0132018452493843,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,-0.0205870467054314,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,0.0105552628947283,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,-0.0041687935152753,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.005025259965152,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,0.0007566925189149,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0130612008849274,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0031903925310805,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,-0.0046524413015537,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0028128855104002,Function unknown,#0000ff,
