,name,x,y,cog,color,link
meta,start,0.11401740191479501,,,,
PP_0001,parB,147.0,0.0120592060863725,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.017581166494246,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0044626411676502,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0139192440196558,Function unknown,#0000ff,
PP_0012,recF,12222.0,-0.0008407801830286,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,0.0047953000403102,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,0.0008404742180958,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,0.001326863603329,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0020223464240074,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,0.0015753220614689,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0060769913779206,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.017763298538577,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0019797799276026,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.0126972269822534,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0001675624682097,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0005801479841484,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0015149628915691,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,-0.0004217459709804,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.0010888870188519,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.002320161850482,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,0.0062043309874075,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.0033145474827446,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0092355087340028,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,0.0022505671753201,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0044463529597302,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0013516497539509,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0052474366411705,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0025636761415493,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,-0.001567404340832,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,0.0027299562589341,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0036340132890941,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0042174945351104,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.0028516561335551,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0057369371464685,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0013245200025327,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0078816837532963,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0027163859249266,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.0014079850562586,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0065814091149619,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,0.0037180808547095,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0025944576535573,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,0.0063561840534872,Transcription,#daa520,
PP_0056,betA-I,64943.0,0.0127584151567404,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,0.008438650584705,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0159805636710226,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0304457089243847,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,-0.0091368471339228,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0006431856756219,Cell motility,#da70d6,
PP_0065,trkA,74836.0,-0.1293712061417952,Inorganic ion transport and metabolism,#8b4513,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0065&e1=1&assembly=complete
PP_0066,rsmB,76233.0,0.011419808319093,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0014011592863687,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0072051242414072,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,0.0023823152750628,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,0.0071665296772596,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,0.0051041023537336,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,0.0010635219721848,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.0070863205383204,Transcription,#daa520,
PP_0080,PP_0080,90447.0,0.0090284800081333,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,-0.0003104473403643,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,0.0082915564604218,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,0.0029260857665947,Transcription,#daa520,
PP_0085,PP_0085,94597.0,0.0121300767685805,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,0.010143798694431,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,0.0143173868441752,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,-0.0011102660074084,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,-0.0095172463299515,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,-0.0076215057949157,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,-0.0050983606879063,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,0.0089809063372587,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,0.0059135856185404,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,-0.0055711344815686,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,-0.0084137416812589,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0001927880042459,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,0.0029330780214547,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,0.0010175769055392,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,0.002309853430142,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,-0.0022617958870121,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,0.0012364414735979,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
