,name,x,y,cog,color,link
meta,start,0.09713253666834526,,,,
PP_0001,parB,147.0,-0.0082784335552782,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.0015042363254821,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,-0.0316670255959588,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,0.0068489780818756,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0035870183965896,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0036364470038449,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.002299604320039,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0009097735033583,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.006386663985737,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.011379145257851,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,0.0004432540660826,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0063663412922103,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,0.0037981910101476,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,-0.0183378889194626,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.002566041484567,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,-0.0017541915046773,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0028270666751004,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.009698352009682,Transcription,#daa520,
PP_0030,czrSA,33564.0,7.709702119353865e-05,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0020635457640997,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0030327446050724,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,-0.0023502451694033,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0104953662665873,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.0013061584836721,Transcription,#daa520,
PP_0037,oprP,40469.0,0.0001692017801,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0018917154066561,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0009757535637658,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0041284290415423,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0101599918297321,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-0.0004254548977954,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,0.000384810669384,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0112680397697939,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,-0.008758433532482,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0023175919334765,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0115652119979178,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0006619662482743,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,0.0002442441098692,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,0.0006741639471358,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.00086776865021,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,-0.0039731736194845,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,-0.0039598842260445,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0130857166523628,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0114817216638795,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0125258328600855,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0042887883892942,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0021293670645865,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.0079878086098993,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,0.0018929537374736,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0484861246395258,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.0133386080557376,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0002915496217268,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,0.0035784444684504,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0042349594510285,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,0.0004397462415934,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.002547396454898,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0041894927585298,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.0019253270730993,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0025750988122276,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,-0.0106191728977283,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,0.0529556514731542,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,0.0018377892477882,Transcription,#daa520,
PP_0085,PP_0085,94597.0,-0.0038433241487896,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,0.0043707426903401,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,0.0033221408425782,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,-0.001182877106096,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0047454985807273,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0029972070714448,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,-0.0047630396530018,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,0.0131291333709589,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,-0.0023215182009034,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,0.0044058451375877,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,0.0029694462578756,Function unknown,#0000ff,
PP_0096,prlC,101181.0,-0.0080370356221208,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,-0.008259105109915,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,0.0034309591376204,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,-0.0132289080300958,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,-0.0027946883457772,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,-0.008315423444144,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0106,PP_0106,112163.0,-0.002604474731251,Energy production and conversion,#708090,
PP_0107,PP_0107,113337.0,0.0008547397715941,Function unknown,#0000ff,
PP_0108,PP_0108,114043.0,-0.0154843751232723,Function unknown,#0000ff,
PP_0109,PP_0109,114634.0,0.0044313733994862,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0110,PP_0110,115698.0,-0.0024623558891286,Coenzyme transport and metabolism,#d3d3d3,
PP_0111,PP_0111,116588.0,0.0113870825873138,Function unknown,#0000ff,
PP_0112,metQ,117314.0,0.0001021539598467,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0113,metI,118149.0,0.0049222543106167,Inorganic ion transport and metabolism,#8b4513,
PP_0114,metN,118820.0,0.0050239070890492,Inorganic ion transport and metabolism,#8b4513,
PP_0115,katE,120055.0,0.0003481163536542,Energy production and conversion,#708090,
PP_0116,PP_0116,122251.0,0.0058968124454417,No COG annotation,#00bfbf,
PP_0117,znuB,123085.0,0.0284123298445693,Inorganic ion transport and metabolism,#8b4513,
PP_0118,znuC,123860.0,0.0214590742662759,Inorganic ion transport and metabolism,#8b4513,
PP_0119,PP_0119,124630.0,0.013891765948706,Transcription,#daa520,
PP_0120,PP_0120,125182.0,0.0201365086563773,Inorganic ion transport and metabolism,#8b4513,
PP_0122,PP_0122,127160.0,0.0002825325835653,Function unknown,#0000ff,
PP_0123,polA,127523.0,0.0166167994614379,"Replication, recombination and repair",#00ff00,
PP_0125,PP_0125,131475.0,0.0086502368788374,Energy production and conversion,#708090,
PP_0126,cc,131809.0,0.0174859630095434,Energy production and conversion,#708090,
PP_0127,dsbA,132578.0,0.0094732877403576,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0128,PP_0128,133223.0,-0.001573097286503,"Replication, recombination and repair",#00ff00,
PP_0129,PP_0129,134105.0,-0.0094031734872712,Signal transduction mechanisms,#000000,
PP_0130,amiD,136116.0,-0.0061610938971923,Defense mechanisms,#90ee90,
PP_0131,PP_0131,137100.0,0.0013978043139861,Signal transduction mechanisms,#000000,
PP_0132,kinB,138722.0,-0.0056299719114719,Signal transduction mechanisms,#000000,
PP_0133,algB,140500.0,-0.003711569092889,Signal transduction mechanisms,#000000,
PP_0134,PP_0134,142057.0,-0.0020960642270905,Function unknown,#0000ff,
PP_0135,PP_0135,143387.0,0.0177483864749413,No COG annotation,#00bfbf,
PP_0136,PP_0136,143551.0,0.0014582194767822,Function unknown,#0000ff,
PP_0137,gltP,144767.0,0.0067923185511132,Energy production and conversion,#708090,
PP_0138,PP_0138,146243.0,0.0109514566706948,Function unknown,#0000ff,
PP_0139,PP_0139,147454.0,0.0100622201753036,Function unknown,#0000ff,
PP_0140,PP_0140,148086.0,-0.0016937388265746,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0141,PP_0141,149028.0,0.002132854831418,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0142,PP_0142,149816.0,0.0052711865129261,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0143,PP_0143,151081.0,-0.0017555117411553,Function unknown,#0000ff,
PP_0144,PP_0144,152200.0,-0.0059026300887774,Function unknown,#0000ff,
PP_0145,yjbB,153637.0,0.0032681895960582,Inorganic ion transport and metabolism,#8b4513,
PP_0146,ygdQ,155578.0,0.0011844590192475,Inorganic ion transport and metabolism,#8b4513,
PP_0147,citN,156418.0,-0.001957466325891,Energy production and conversion,#708090,
PP_0148,PP_0148,157990.0,-0.0001085388221149,Function unknown,#0000ff,
PP_0149,PP_0149,158433.0,0.0012871876996195,Function unknown,#0000ff,
PP_0150,PP_0150,160385.0,-0.0145747138465292,Function unknown,#0000ff,
PP_0151,PP_0151,160742.0,-0.0036849018320119,Function unknown,#0000ff,
PP_0152,PP_0152,161125.0,0.0061331824124077,Function unknown,#0000ff,
PP_0153,PP_0153,161751.0,-0.0120458244010892,Function unknown,#0000ff,
PP_0154,scpC,162340.0,-0.0036375577652629,Energy production and conversion,#708090,
PP_0155,pntB,164020.0,-0.0122192610927334,Energy production and conversion,#708090,
PP_0156,pntAA,165785.0,-0.0017594510724436,Energy production and conversion,#708090,
PP_0157,gcdR,167326.0,-0.0051860202095853,Transcription,#daa520,
PP_0158,gcdH,168404.0,-0.0081830366070967,Energy production and conversion,#708090,
PP_0159,PP_0159,169599.0,-0.0057861449685201,Energy production and conversion,#708090,
PP_0160,PP_0160,182076.0,-0.0014876379971391,Inorganic ion transport and metabolism,#8b4513,
PP_0161,PP_0161,184656.0,-0.0033967402923324,Inorganic ion transport and metabolism,#8b4513,
PP_0162,PP_0162,185617.0,-0.0066673375220852,Transcription,#daa520,
PP_0163,PP_0163,186227.0,-0.015477979432677,Transcription,#daa520,
PP_0164,PP_0164,187189.0,0.0012597562353569,Function unknown,#0000ff,
PP_0165,PP_0165,187892.0,0.0045021102985115,Signal transduction mechanisms,#000000,
PP_0166,PP_0166,189995.0,-0.0009182637666903,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0167,paxB,191361.0,0.0014819141069228,Defense mechanisms,#90ee90,
PP_0168,PP_0168,194495.0,-0.0007535899005283,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0169,PP_0169,221229.0,-0.0008717781617314,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0170,PP_0170,222146.0,0.0067869751634965,Inorganic ion transport and metabolism,#8b4513,
PP_0171,PP_0171,223172.0,-0.006332406787801,Inorganic ion transport and metabolism,#8b4513,
PP_0172,PP_0172,224050.0,-0.0013304504003209,Inorganic ion transport and metabolism,#8b4513,
PP_0173,PP_0173,225031.0,-0.0085563772805172,Transcription,#daa520,
PP_0174,PP_0174,225775.0,-0.0019719703220577,Function unknown,#0000ff,
PP_0176,PP_0176,227175.0,0.0004006230820122,Function unknown,#0000ff,
PP_0177,PP_0177,229259.0,-0.0018550926661019,Function unknown,#0000ff,
PP_0178,PP_0178,229468.0,0.0034003201151849,Defense mechanisms,#90ee90,
PP_0179,PP_0179,230340.0,-0.0009196324921839,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0180,PP_0180,231902.0,-0.0044363782804968,Inorganic ion transport and metabolism,#8b4513,
PP_0181,PP_0181,233875.0,0.0124600380855329,Function unknown,#0000ff,
PP_0182,PP_0182,234190.0,0.0056668106845841,No COG annotation,#00bfbf,
PP_0183,PP_0183,234641.0,-0.0031629808814536,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0185,algR,237120.0,-0.0173559088896645,Transcription,#daa520,
PP_0188,PP_0188,239706.0,-0.0037975225306374,Coenzyme transport and metabolism,#d3d3d3,
PP_0189,PP_0189,240830.0,-0.000879933811381,Coenzyme transport and metabolism,#d3d3d3,
PP_0190,PP_0190,242291.0,0.0108451784963196,Energy production and conversion,#708090,
PP_0191,algQ,243029.0,-0.0008580744930772,Transcription,#daa520,
PP_0192,fkl,243508.0,-0.0022748662094972,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0194,algP,244325.0,-0.0053996890452246,Function unknown,#0000ff,
PP_0195,PP_0195,245293.0,0.0001301145062697,Function unknown,#0000ff,
PP_0196,yheS,245823.0,-0.0079669522758742,Function unknown,#0000ff,
PP_0197,PP_0197,247733.0,-0.006372222132764,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0198,PP_0198,248420.0,-0.0013980215070981,Amino acid transport and metabolism,#ff0000,
PP_0199,qmcA,249101.0,-0.0010044575662371,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0200,nfeD,249856.0,-0.0089341570959366,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0201,PP_0201,251268.0,0.00111734652643,Function unknown,#0000ff,
PP_0202,PP_0202,252778.0,-0.001566619822874,Signal transduction mechanisms,#000000,
PP_0203,PP_0203,253386.0,0.0004003856032277,Amino acid transport and metabolism,#ff0000,
PP_0204,PP_0204,255569.0,0.0068036563451559,Transcription,#daa520,
PP_0205,PP_0205,256315.0,0.0004033296369426,Energy production and conversion,#708090,
PP_0206,PP_0206,258102.0,-0.0191951968038694,Energy production and conversion,#708090,
PP_0207,PP_0207,258467.0,0.0016623831612844,Inorganic ion transport and metabolism,#8b4513,
PP_0208,PP_0208,259889.0,0.0016603739094701,Inorganic ion transport and metabolism,#8b4513,
PP_0209,tauB-I,260671.0,0.0006733333482346,Inorganic ion transport and metabolism,#8b4513,
PP_0210,PP_0210,261519.0,-0.007801864719242,Energy production and conversion,#708090,
PP_0211,PP_0211,262484.0,0.0126449704904685,Function unknown,#0000ff,
PP_0213,gabD-I,263250.0,-0.0055036886240798,Energy production and conversion,#708090,
PP_0214,gabT,264875.0,-0.0053383204835769,Amino acid transport and metabolism,#ff0000,
PP_0215,PP_0215,266291.0,0.0039495105597277,Signal transduction mechanisms,#000000,
PP_0216,PP_0216,267641.0,0.0054524602259182,Signal transduction mechanisms,#000000,
PP_0217,desA,268769.0,-0.0046574173558192,Lipid transport and metabolism,#87cefa,
PP_0218,PP_0218,270100.0,0.0083883920259698,Signal transduction mechanisms,#000000,
PP_0219,metP,272024.0,0.0034653840463239,Inorganic ion transport and metabolism,#8b4513,
PP_0220,metNB,272658.0,-0.004305164616887,Inorganic ion transport and metabolism,#8b4513,
PP_0221,PP_0221,273769.0,0.0022515954457785,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0222,PP_0222,274562.0,0.0028113283590277,Energy production and conversion,#708090,
PP_0223,PP_0223,275947.0,-0.00072743488665,Lipid transport and metabolism,#87cefa,
PP_0224,PP_0224,277264.0,-0.0091824901292873,Lipid transport and metabolism,#87cefa,
PP_0225,sctC,278819.0,0.0030818890263235,Amino acid transport and metabolism,#ff0000,
PP_0226,sctS,279580.0,0.0028994674488734,Inorganic ion transport and metabolism,#8b4513,
PP_0227,fliY,280245.0,0.0048565183800623,Amino acid transport and metabolism,#ff0000,
PP_0228,PP_0228,281348.0,-0.0040682815332547,Amino acid transport and metabolism,#ff0000,
PP_0229,betT-II,282550.0,0.0033119168147749,Cell wall/membrane/envelope biogenesis,#c71585,
