,name,x,y,cog,color,link
meta,start,0.1393093388360401,,,,
PP_0001,parB,147.0,-0.0049539664319612,"Replication, recombination and repair",#00ff00,
PP_0002,parA,1029.0,0.010963286575749,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839.0,0.0053678342142772,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0007,yidD,8156.0,-0.0468690143344274,Function unknown,#0000ff,
PP_0012,recF,12222.0,0.0015954822360829,"Replication, recombination and repair",#00ff00,
PP_0014,PP_0014,17208.0,-0.0042305718590665,"Replication, recombination and repair",#00ff00,
PP_0015,PP_0015,19163.0,-0.0034951879354219,Function unknown,#0000ff,
PP_0016,PP_0016,20198.0,-0.0002630892711328,Function unknown,#0000ff,
PP_0017,PP_0017,22171.0,-0.0109111112686329,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695.0,-0.0116060229388728,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881.0,-0.0003569555061227,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989.0,0.0005852469435994,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850.0,-0.0017567362549313,Function unknown,#0000ff,
PP_0025,PP_0025,29990.0,0.012452167835228,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431.0,-0.0086422373433083,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404.0,0.0023845551725907,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877.0,0.0019992230951985,Function unknown,#0000ff,
PP_0029,czcR-I,32893.0,0.0039560421664236,Transcription,#daa520,
PP_0030,czrSA,33564.0,-0.001337007866753,Signal transduction mechanisms,#000000,
PP_0031,PP_0031,35040.0,-0.0006355936763351,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198.0,-0.0022080590711522,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646.0,0.005416394553072,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595.0,-0.0066924286086642,Function unknown,#0000ff,
PP_0036,PP_0036,39272.0,-0.00082002012758,Transcription,#daa520,
PP_0037,oprP,40469.0,-0.0035256290406274,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057.0,-0.0001049014847682,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210.0,0.0027044953059165,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527.0,0.0008387003010885,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727.0,0.0015846542602523,Function unknown,#0000ff,
PP_0043,czcA-I,46213.0,-3.7622522107430566e-05,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399.0,-0.0072532518664858,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718.0,-0.0030155030451908,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394.0,0.0070456496045824,Function unknown,#0000ff,
PP_0047,czcR-II,54227.0,-0.0022993075602085,Transcription,#daa520,
PP_0048,PP_0048,55019.0,-0.0390379817537241,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161.0,0.0014444636336548,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777.0,-0.0018006013184591,Function unknown,#0000ff,
PP_0051,PP_0051,59316.0,-0.004998345906651,Transcription,#daa520,
PP_0052,PP_0052,60831.0,0.0112585958501519,Function unknown,#0000ff,
PP_0053,PP_0053,61756.0,0.0022079561091642,Function unknown,#0000ff,
PP_0054,PP_0054,62982.0,0.0004318126571401,Function unknown,#0000ff,
PP_0055,PP_0055,63828.0,-0.0086466300309684,Transcription,#daa520,
PP_0056,betA-I,64943.0,-0.0049664837394244,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693.0,-0.0032063146096791,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487.0,0.0006289973500225,Lipid transport and metabolism,#87cefa,
PP_0062,tag,72932.0,-0.0044757960156017,"Replication, recombination and repair",#00ff00,
PP_0063,PP_0063,73525.0,0.0237757550638817,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510.0,-0.0198224406252193,Cell motility,#da70d6,
PP_0065,trkA,74836.0,0.0128950907277388,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233.0,0.0319697590508603,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0069,PP_0069,79246.0,-0.0036753806181558,"Replication, recombination and repair",#00ff00,
PP_0071,PP_0071,81691.0,-0.0063599244201611,No COG annotation,#00bfbf,
PP_0072,qor-I,82151.0,-0.0034593558679576,Energy production and conversion,#708090,
PP_0075,PP_0075,85152.0,-0.0007910661845173,Inorganic ion transport and metabolism,#8b4513,
PP_0076,PP_0076,86862.0,-0.0121114868722092,Amino acid transport and metabolism,#ff0000,
PP_0077,betC,87800.0,-0.0028756449276347,Inorganic ion transport and metabolism,#8b4513,
PP_0079,PP_0079,89426.0,0.0042081396686784,Transcription,#daa520,
PP_0080,PP_0080,90447.0,-0.0043999837824458,Function unknown,#0000ff,
PP_0081,PP_0081,91078.0,-0.0117231227871415,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0083,trpB,92376.0,0.007543716792236,Amino acid transport and metabolism,#ff0000,
PP_0084,trpI,93704.0,-0.0046065876516703,Transcription,#daa520,
PP_0085,PP_0085,94597.0,0.0016707057620497,Function unknown,#0000ff,
PP_0086,PP_0086,95071.0,-0.0068844600669896,Function unknown,#0000ff,
PP_0087,PP_0087,95345.0,0.0019996659135819,Function unknown,#0000ff,
PP_0088,PP_0088,95680.0,0.0027810442975565,Energy production and conversion,#708090,
PP_0089,osmC,96837.0,0.0038596734671352,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0090,PP_0090,97275.0,0.0166093995016651,Function unknown,#0000ff,
PP_0091,PP_0091,97607.0,0.0055815149289247,No COG annotation,#00bfbf,
PP_0092,PP_0092,98076.0,-0.0021877848337176,No COG annotation,#00bfbf,
PP_0093,PP_0093,98575.0,0.0042452025751361,Function unknown,#0000ff,
PP_0094,PP_0094,99758.0,0.0035906515713202,Function unknown,#0000ff,
PP_0095,yrdA,100530.0,0.004894110533643,Function unknown,#0000ff,
PP_0096,prlC,101181.0,0.0037864059640324,Amino acid transport and metabolism,#ff0000,
PP_0099,PP_0099,103842.0,0.0007673895945226,"Replication, recombination and repair",#00ff00,
PP_0101,PP_0101,106134.0,-0.0018627207648818,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,0.0009595706269252,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,0.0042265621864546,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,0.0003009503073411,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0106,PP_0106,112163.0,0.0024142263767339,Energy production and conversion,#708090,
PP_0107,PP_0107,113337.0,-0.0040135145296507,Function unknown,#0000ff,
PP_0108,PP_0108,114043.0,0.0154193868633807,Function unknown,#0000ff,
PP_0109,PP_0109,114634.0,-0.0007926542048882,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0110,PP_0110,115698.0,0.0005376395815173,Coenzyme transport and metabolism,#d3d3d3,
PP_0111,PP_0111,116588.0,0.0013999694974129,Function unknown,#0000ff,
PP_0112,metQ,117314.0,0.0005098474419412,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0113,metI,118149.0,-0.0037285357548357,Inorganic ion transport and metabolism,#8b4513,
PP_0114,metN,118820.0,0.0126267657019966,Inorganic ion transport and metabolism,#8b4513,
PP_0115,katE,120055.0,-0.0048145368376734,Energy production and conversion,#708090,
PP_0116,PP_0116,122251.0,-0.0112609669912771,No COG annotation,#00bfbf,
PP_0117,znuB,123085.0,-0.0097694757400418,Inorganic ion transport and metabolism,#8b4513,
PP_0118,znuC,123860.0,-0.002266734603663,Inorganic ion transport and metabolism,#8b4513,
PP_0119,PP_0119,124630.0,0.0162032049948298,Transcription,#daa520,
PP_0120,PP_0120,125182.0,0.003322500244955,Inorganic ion transport and metabolism,#8b4513,
PP_0122,PP_0122,127160.0,0.0228342678777752,Function unknown,#0000ff,
PP_0123,polA,127523.0,-0.0009248908668318,"Replication, recombination and repair",#00ff00,
PP_0125,PP_0125,131475.0,0.0071320718376069,Energy production and conversion,#708090,
PP_0126,cc,131809.0,-0.0037335240711484,Energy production and conversion,#708090,
PP_0127,dsbA,132578.0,0.0339143201243922,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0128,PP_0128,133223.0,-0.0028275615168735,"Replication, recombination and repair",#00ff00,
